Freq.	V(vout)
9.66050878989557e+004	(-4.50511723415829e+001dB,1.72526883330649e+002°)
9.68277856260992e+004	(-4.50917486194275e+001dB,1.72509242610335e+002°)
9.70509967245232e+004	(-4.51323254503514e+001dB,1.72491564088580e+002°)
9.72747223776706e+004	(-4.51729028462762e+001dB,1.72473847684197e+002°)
9.74989637717128e+004	(-4.52134808191315e+001dB,1.72456093315890e+002°)
9.77237220955551e+004	(-4.52540593808548e+001dB,1.72438300902245e+002°)
9.79489985408438e+004	(-4.52946385433917e+001dB,1.72420470361736e+002°)
9.81747943019723e+004	(-4.53352183186962e+001dB,1.72402601612724e+002°)
9.84011105760872e+004	(-4.53757987187310e+001dB,1.72384694573456e+002°)
9.86279485630948e+004	(-4.54163797554675e+001dB,1.72366749162065e+002°)
9.88553094656676e+004	(-4.54569614408864e+001dB,1.72348765296572e+002°)
9.90831944892504e+004	(-4.54975437869773e+001dB,1.72330742894884e+002°)
9.93116048420669e+004	(-4.55381268057399e+001dB,1.72312681874796e+002°)
9.95405417351262e+004	(-4.55787105091831e+001dB,1.72294582153988e+002°)
9.97700063822287e+004	(-4.56192949093262e+001dB,1.72276443650031e+002°)
9.99999999999733e+004	(-4.56598800181984e+001dB,1.72258266280380e+002°)
1.00230523807763e+005	(-4.57004658478396e+001dB,1.72240049962380e+002°)
1.00461579027813e+005	(-4.57410524103001e+001dB,1.72221794613262e+002°)
1.00693166885154e+005	(-4.57816397176414e+001dB,1.72203500150146e+002°)
1.00925288607642e+005	(-4.58222277819358e+001dB,1.72185166490041e+002°)
1.01157945425963e+005	(-4.58628166152672e+001dB,1.72166793549842e+002°)
1.01391138573641e+005	(-4.59034062297308e+001dB,1.72148381246335e+002°)
1.01624869287042e+005	(-4.59439966374339e+001dB,1.72129929496191e+002°)
1.01859138805384e+005	(-4.59845878504955e+001dB,1.72111438215974e+002°)
1.02093948370741e+005	(-4.60251798810472e+001dB,1.72092907322134e+002°)
1.02329299228048e+005	(-4.60657727412327e+001dB,1.72074336731011e+002°)
1.02565192625113e+005	(-4.61063664432086e+001dB,1.72055726358834e+002°)
1.02801629812620e+005	(-4.61469609991445e+001dB,1.72037076121723e+002°)
1.03038612044134e+005	(-4.61875564212229e+001dB,1.72018385935686e+002°)
1.03276140576112e+005	(-4.62281527216398e+001dB,1.71999655716620e+002°)
1.03514216667907e+005	(-4.62687499126050e+001dB,1.71980885380315e+002°)
1.03752841581774e+005	(-4.63093480063417e+001dB,1.71962074842449e+002°)
1.03992016582878e+005	(-4.63499470150874e+001dB,1.71943224018591e+002°)
1.04231742939303e+005	(-4.63905469510939e+001dB,1.71924332824201e+002°)
1.04472021922052e+005	(-4.64311478266274e+001dB,1.71905401174630e+002°)
1.04712854805062e+005	(-4.64717496539688e+001dB,1.71886428985118e+002°)
1.04954242865204e+005	(-4.65123524454141e+001dB,1.71867416170799e+002°)
1.05196187382294e+005	(-4.65529562132742e+001dB,1.71848362646698e+002°)
1.05438689639098e+005	(-4.65935609698756e+001dB,1.71829268327730e+002°)
1.05681750921338e+005	(-4.66341667275603e+001dB,1.71810133128704e+002°)
1.05925372517701e+005	(-4.66747734986863e+001dB,1.71790956964320e+002°)
1.06169555719844e+005	(-4.67153812956275e+001dB,1.71771739749170e+002°)
1.06414301822403e+005	(-4.67559901307741e+001dB,1.71752481397741e+002°)
1.06659612122997e+005	(-4.67966000165330e+001dB,1.71733181824410e+002°)
1.06905487922237e+005	(-4.68372109653274e+001dB,1.71713840943448e+002°)
1.07151930523732e+005	(-4.68778229895980e+001dB,1.71694458669021e+002°)
1.07398941234096e+005	(-4.69184361018023e+001dB,1.71675034915188e+002°)
1.07646521362955e+005	(-4.69590503144154e+001dB,1.71655569595899e+002°)
1.07894672222954e+005	(-4.69996656399298e+001dB,1.71636062625002e+002°)
1.08143395129765e+005	(-4.70402820908561e+001dB,1.71616513916238e+002°)
1.08392691402091e+005	(-4.70808996797229e+001dB,1.71596923383242e+002°)
1.08642562361677e+005	(-4.71215184190770e+001dB,1.71577290939545e+002°)
1.08893009333314e+005	(-4.71621383214838e+001dB,1.71557616498572e+002°)
1.09144033644846e+005	(-4.72027593995274e+001dB,1.71537899973646e+002°)
1.09395636627180e+005	(-4.72433816658110e+001dB,1.71518141277982e+002°)
1.09647819614289e+005	(-4.72840051329568e+001dB,1.71498340324695e+002°)
1.09900583943223e+005	(-4.73246298136065e+001dB,1.71478497026793e+002°)
1.10153930954112e+005	(-4.73652557204215e+001dB,1.71458611297184e+002°)
1.10407861990178e+005	(-4.74058828660829e+001dB,1.71438683048669e+002°)
1.10662378397737e+005	(-4.74465112632920e+001dB,1.71418712193951e+002°)
1.10917481526210e+005	(-4.74871409247704e+001dB,1.71398698645626e+002°)
1.11173172728129e+005	(-4.75277718632601e+001dB,1.71378642316191e+002°)
1.11429453359143e+005	(-4.75684040915240e+001dB,1.71358543118039e+002°)
1.11686324778026e+005	(-4.76090376223459e+001dB,1.71338400963465e+002°)
1.11943788346685e+005	(-4.76496724685309e+001dB,1.71318215764658e+002°)
1.12201845430166e+005	(-4.76903086429052e+001dB,1.71297987433711e+002°)
1.12460497396662e+005	(-4.77309461583171e+001dB,1.71277715882613e+002°)
1.12719745617521e+005	(-4.77715850276364e+001dB,1.71257401023255e+002°)
1.12979591467249e+005	(-4.78122252637551e+001dB,1.71237042767426e+002°)
1.13240036323525e+005	(-4.78528668795874e+001dB,1.71216641026818e+002°)
1.13501081567201e+005	(-4.78935098880704e+001dB,1.71196195713023e+002°)
1.13762728582312e+005	(-4.79341543021634e+001dB,1.71175706737533e+002°)
1.14024978756086e+005	(-4.79748001348491e+001dB,1.71155174011744e+002°)
1.14287833478946e+005	(-4.80154473991332e+001dB,1.71134597446952e+002°)
1.14551294144523e+005	(-4.80560961080449e+001dB,1.71113976954356e+002°)
1.14815362149657e+005	(-4.80967462746370e+001dB,1.71093312445058e+002°)
1.15080038894413e+005	(-4.81373979119861e+001dB,1.71072603830063e+002°)
1.15345325782078e+005	(-4.81780510331930e+001dB,1.71051851020279e+002°)
1.15611224219179e+005	(-4.82187056513827e+001dB,1.71031053926518e+002°)
1.15877735615481e+005	(-4.82593617797048e+001dB,1.71010212459498e+002°)
1.16144861384003e+005	(-4.83000194313336e+001dB,1.70989326529838e+002°)
1.16412602941018e+005	(-4.83406786194684e+001dB,1.70968396048066e+002°)
1.16680961706065e+005	(-4.83813393573337e+001dB,1.70947420924614e+002°)
1.16949939101956e+005	(-4.84220016581794e+001dB,1.70926401069818e+002°)
1.17219536554781e+005	(-4.84626655352810e+001dB,1.70905336393922e+002°)
1.17489755493921e+005	(-4.85033310019399e+001dB,1.70884226807079e+002°)
1.17760597352049e+005	(-4.85439980714836e+001dB,1.70863072219344e+002°)
1.18032063565141e+005	(-4.85846667572658e+001dB,1.70841872540684e+002°)
1.18304155572485e+005	(-4.86253370726669e+001dB,1.70820627680972e+002°)
1.18576874816684e+005	(-4.86660090310939e+001dB,1.70799337549990e+002°)
1.18850222743670e+005	(-4.87066826459807e+001dB,1.70778002057429e+002°)
1.19124200802705e+005	(-4.87473579307887e+001dB,1.70756621112889e+002°)
1.19398810446395e+005	(-4.87880348990064e+001dB,1.70735194625880e+002°)
1.19674053130692e+005	(-4.88287135641501e+001dB,1.70713722505822e+002°)
1.19949930314905e+005	(-4.88693939397638e+001dB,1.70692204662046e+002°)
1.20226443461709e+005	(-4.89100760394197e+001dB,1.70670641003794e+002°)
1.20503594037147e+005	(-4.89507598767184e+001dB,1.70649031440220e+002°)
1.20781383510645e+005	(-4.89914454652887e+001dB,1.70627375880391e+002°)
1.21059813355015e+005	(-4.90321328187885e+001dB,1.70605674233285e+002°)
1.21338885046465e+005	(-4.90728219509045e+001dB,1.70583926407794e+002°)
1.21618600064604e+005	(-4.91135128753524e+001dB,1.70562132312723e+002°)
1.21898959892454e+005	(-4.91542056058777e+001dB,1.70540291856792e+002°)
1.22179966016454e+005	(-4.91949001562551e+001dB,1.70518404948636e+002°)
1.22461619926472e+005	(-4.92355965402896e+001dB,1.70496471496804e+002°)
1.22743923115807e+005	(-4.92762947718159e+001dB,1.70474491409761e+002°)
1.23026877081205e+005	(-4.93169948646992e+001dB,1.70452464595889e+002°)
1.23310483322858e+005	(-4.93576968328351e+001dB,1.70430390963485e+002°)
1.23594743344418e+005	(-4.93984006901500e+001dB,1.70408270420766e+002°)
1.23879658653003e+005	(-4.94391064506013e+001dB,1.70386102875864e+002°)
1.24165230759207e+005	(-4.94798141281775e+001dB,1.70363888236832e+002°)
1.24451461177105e+005	(-4.95205237368984e+001dB,1.70341626411639e+002°)
1.24738351424260e+005	(-4.95612352908157e+001dB,1.70319317308177e+002°)
1.25025903021738e+005	(-4.96019488040128e+001dB,1.70296960834254e+002°)
1.25314117494108e+005	(-4.96426642906050e+001dB,1.70274556897602e+002°)
1.25602996369453e+005	(-4.96833817647402e+001dB,1.70252105405873e+002°)
1.25892541179383e+005	(-4.97241012405986e+001dB,1.70229606266641e+002°)
1.26182753459033e+005	(-4.97648227323932e+001dB,1.70207059387401e+002°)
1.26473634747081e+005	(-4.98055462543699e+001dB,1.70184464675573e+002°)
1.26765186585750e+005	(-4.98462718208078e+001dB,1.70161822038498e+002°)
1.27057410520820e+005	(-4.98869994460195e+001dB,1.70139131383445e+002°)
1.27350308101632e+005	(-4.99277291443511e+001dB,1.70116392617604e+002°)
1.27643880881100e+005	(-4.99684609301824e+001dB,1.70093605648092e+002°)
1.27938130415718e+005	(-5.00091948179276e+001dB,1.70070770381953e+002°)
1.28233058265567e+005	(-5.00499308220350e+001dB,1.70047886726155e+002°)
1.28528665994327e+005	(-5.00906689569873e+001dB,1.70024954587596e+002°)
1.28824955169278e+005	(-5.01314092373020e+001dB,1.70001973873099e+002°)
1.29121927361318e+005	(-5.01721516775317e+001dB,1.69978944489420e+002°)
1.29419584144963e+005	(-5.02128962922639e+001dB,1.69955866343239e+002°)
1.29717927098360e+005	(-5.02536430961217e+001dB,1.69932739341169e+002°)
1.30016957803294e+005	(-5.02943921037637e+001dB,1.69909563389753e+002°)
1.30316677845194e+005	(-5.03351433298844e+001dB,1.69886338395466e+002°)
1.30617088813149e+005	(-5.03758967892142e+001dB,1.69863064264713e+002°)
1.30918192299905e+005	(-5.04166524965200e+001dB,1.69839740903832e+002°)
1.31219989901885e+005	(-5.04574104666050e+001dB,1.69816368219096e+002°)
1.31522483219188e+005	(-5.04981707143092e+001dB,1.69792946116709e+002°)
1.31825673855605e+005	(-5.05389332545094e+001dB,1.69769474502814e+002°)
1.32129563418621e+005	(-5.05796981021199e+001dB,1.69745953283484e+002°)
1.32434153519430e+005	(-5.06204652720920e+001dB,1.69722382364733e+002°)
1.32739445772938e+005	(-5.06612347794147e+001dB,1.69698761652508e+002°)
1.33045441797773e+005	(-5.07020066391150e+001dB,1.69675091052696e+002°)
1.33352143216296e+005	(-5.07427808662577e+001dB,1.69651370471122e+002°)
1.33659551654608e+005	(-5.07835574759461e+001dB,1.69627599813548e+002°)
1.33967668742557e+005	(-5.08243364833216e+001dB,1.69603778985678e+002°)
1.34276496113750e+005	(-5.08651179035648e+001dB,1.69579907893156e+002°)
1.34586035405558e+005	(-5.09059017518947e+001dB,1.69555986441567e+002°)
1.34896288259128e+005	(-5.09466880435700e+001dB,1.69532014536438e+002°)
1.35207256319391e+005	(-5.09874767938882e+001dB,1.69507992083239e+002°)
1.35518941235067e+005	(-5.10282680181869e+001dB,1.69483918987383e+002°)
1.35831344658678e+005	(-5.10690617318430e+001dB,1.69459795154228e+002°)
1.36144468246558e+005	(-5.11098579502739e+001dB,1.69435620489078e+002°)
1.36458313658855e+005	(-5.11506566889369e+001dB,1.69411394897181e+002°)
1.36772882559547e+005	(-5.11914579633299e+001dB,1.69387118283734e+002°)
1.37088176616448e+005	(-5.12322617889915e+001dB,1.69362790553880e+002°)
1.37404197501214e+005	(-5.12730681815012e+001dB,1.69338411612711e+002°)
1.37720946889357e+005	(-5.13138771564795e+001dB,1.69313981365269e+002°)
1.38038426460251e+005	(-5.13546887295885e+001dB,1.69289499716544e+002°)
1.38356637897140e+005	(-5.13955029165317e+001dB,1.69264966571480e+002°)
1.38675582887151e+005	(-5.14363197330542e+001dB,1.69240381834971e+002°)
1.38995263121297e+005	(-5.14771391949435e+001dB,1.69215745411863e+002°)
1.39315680294492e+005	(-5.15179613180290e+001dB,1.69191057206958e+002°)
1.39636836105556e+005	(-5.15587861181828e+001dB,1.69166317125010e+002°)
1.39958732257223e+005	(-5.15996136113194e+001dB,1.69141525070729e+002°)
1.40281370456157e+005	(-5.16404438133965e+001dB,1.69116680948782e+002°)
1.40604752412953e+005	(-5.16812767404144e+001dB,1.69091784663793e+002°)
1.40928879842149e+005	(-5.17221124084174e+001dB,1.69066836120344e+002°)
1.41253754462237e+005	(-5.17629508334927e+001dB,1.69041835222974e+002°)
1.41579377995669e+005	(-5.18037920317717e+001dB,1.69016781876184e+002°)
1.41905752168870e+005	(-5.18446360194295e+001dB,1.68991675984436e+002°)
1.42232878712243e+005	(-5.18854828126856e+001dB,1.68966517452152e+002°)
1.42560759360180e+005	(-5.19263324278038e+001dB,1.68941306183719e+002°)
1.42889395851071e+005	(-5.19671848810925e+001dB,1.68916042083484e+002°)
1.43218789927315e+005	(-5.20080401889051e+001dB,1.68890725055762e+002°)
1.43548943335326e+005	(-5.20488983676400e+001dB,1.68865355004832e+002°)
1.43879857825545e+005	(-5.20897594337407e+001dB,1.68839931834940e+002°)
1.44211535152447e+005	(-5.21306234036966e+001dB,1.68814455450299e+002°)
1.44543977074553e+005	(-5.21714902940425e+001dB,1.68788925755091e+002°)
1.44877185354436e+005	(-5.22123601213593e+001dB,1.68763342653467e+002°)
1.45211161758734e+005	(-5.22532329022740e+001dB,1.68737706049549e+002°)
1.45545908058157e+005	(-5.22941086534599e+001dB,1.68712015847430e+002°)
1.45881426027495e+005	(-5.23349873916370e+001dB,1.68686271951175e+002°)
1.46217717445632e+005	(-5.23758691335722e+001dB,1.68660474264824e+002°)
1.46554784095551e+005	(-5.24167538960793e+001dB,1.68634622692391e+002°)
1.46892627764346e+005	(-5.24576416960193e+001dB,1.68608717137866e+002°)
1.47231250243231e+005	(-5.24985325503009e+001dB,1.68582757505213e+002°)
1.47570653327549e+005	(-5.25394264758801e+001dB,1.68556743698378e+002°)
1.47910838816780e+005	(-5.25803234897611e+001dB,1.68530675621283e+002°)
1.48251808514555e+005	(-5.26212236089963e+001dB,1.68504553177831e+002°)
1.48593564228660e+005	(-5.26621268506860e+001dB,1.68478376271904e+002°)
1.48936107771051e+005	(-5.27030332319795e+001dB,1.68452144807370e+002°)
1.49279440957859e+005	(-5.27439427700746e+001dB,1.68425858688076e+002°)
1.49623565609402e+005	(-5.27848554822181e+001dB,1.68399517817857e+002°)
1.49968483550196e+005	(-5.28257713857062e+001dB,1.68373122100530e+002°)
1.50314196608961e+005	(-5.28666904978841e+001dB,1.68346671439901e+002°)
1.50660706618633e+005	(-5.29076128361471e+001dB,1.68320165739762e+002°)
1.51008015416373e+005	(-5.29485384179400e+001dB,1.68293604903896e+002°)
1.51356124843579e+005	(-5.29894672607577e+001dB,1.68266988836074e+002°)
1.51705036745892e+005	(-5.30303993821456e+001dB,1.68240317440058e+002°)
1.52054752973208e+005	(-5.30713347996993e+001dB,1.68213590619604e+002°)
1.52405275379687e+005	(-5.31122735310651e+001dB,1.68186808278460e+002°)
1.52756605823765e+005	(-5.31532155939405e+001dB,1.68159970320371e+002°)
1.53108746168161e+005	(-5.31941610060739e+001dB,1.68133076649074e+002°)
1.53461698279887e+005	(-5.32351097852650e+001dB,1.68106127168307e+002°)
1.53815464030261e+005	(-5.32760619493651e+001dB,1.68079121781804e+002°)
1.54170045294913e+005	(-5.33170175162774e+001dB,1.68052060393298e+002°)
1.54525443953799e+005	(-5.33579765039568e+001dB,1.68024942906527e+002°)
1.54881661891205e+005	(-5.33989389304107e+001dB,1.67997769225225e+002°)
1.55238700995765e+005	(-5.34399048136986e+001dB,1.67970539253134e+002°)
1.55596563160464e+005	(-5.34808741719328e+001dB,1.67943252893998e+002°)
1.55955250282652e+005	(-5.35218470232783e+001dB,1.67915910051568e+002°)
1.56314764264052e+005	(-5.35628233859533e+001dB,1.67888510629601e+002°)
1.56675107010772e+005	(-5.36038032782292e+001dB,1.67861054531865e+002°)
1.57036280433312e+005	(-5.36447867184306e+001dB,1.67833541662133e+002°)
1.57398286446578e+005	(-5.36857737249361e+001dB,1.67805971924194e+002°)
1.57761126969891e+005	(-5.37267643161779e+001dB,1.67778345221846e+002°)
1.58124803926995e+005	(-5.37677585106427e+001dB,1.67750661458902e+002°)
1.58489319246067e+005	(-5.38087563268709e+001dB,1.67722920539190e+002°)
1.58854674859734e+005	(-5.38497577834579e+001dB,1.67695122366553e+002°)
1.59220872705073e+005	(-5.38907628990535e+001dB,1.67667266844853e+002°)
1.59587914723629e+005	(-5.39317716923627e+001dB,1.67639353877971e+002°)
1.59955802861423e+005	(-5.39727841821453e+001dB,1.67611383369807e+002°)
1.60324539068960e+005	(-5.40138003872167e+001dB,1.67583355224285e+002°)
1.60694125301243e+005	(-5.40548203264478e+001dB,1.67555269345350e+002°)
1.61064563517782e+005	(-5.40958440187651e+001dB,1.67527125636974e+002°)
1.61435855682604e+005	(-5.41368714831512e+001dB,1.67498924003151e+002°)
1.61808003764262e+005	(-5.41779027386448e+001dB,1.67470664347908e+002°)
1.62181009735848e+005	(-5.42189378043410e+001dB,1.67442346575295e+002°)
1.62554875575003e+005	(-5.42599766993914e+001dB,1.67413970589397e+002°)
1.62929603263927e+005	(-5.43010194430046e+001dB,1.67385536294327e+002°)
1.63305194789388e+005	(-5.43420660544459e+001dB,1.67357043594235e+002°)
1.63681652142735e+005	(-5.43831165530378e+001dB,1.67328492393302e+002°)
1.64058977319908e+005	(-5.44241709581605e+001dB,1.67299882595747e+002°)
1.64437172321448e+005	(-5.44652292892516e+001dB,1.67271214105828e+002°)
1.64816239152505e+005	(-5.45062915658063e+001dB,1.67242486827838e+002°)
1.65196179822856e+005	(-5.45473578073782e+001dB,1.67213700666115e+002°)
1.65576996346907e+005	(-5.45884280335787e+001dB,1.67184855525036e+002°)
1.65958690743710e+005	(-5.46295022640780e+001dB,1.67155951309025e+002°)
1.66341265036971e+005	(-5.46705805186046e+001dB,1.67126987922547e+002°)
1.66724721255060e+005	(-5.47116628169460e+001dB,1.67097965270118e+002°)
1.67109061431024e+005	(-5.47527491789485e+001dB,1.67068883256298e+002°)
1.67494287602597e+005	(-5.47938396245178e+001dB,1.67039741785702e+002°)
1.67880401812209e+005	(-5.48349341736189e+001dB,1.67010540762992e+002°)
1.68267406107000e+005	(-5.48760328462765e+001dB,1.66981280092885e+002°)
1.68655302538827e+005	(-5.49171356625751e+001dB,1.66951959680153e+002°)
1.69044093164279e+005	(-5.49582426426590e+001dB,1.66922579429624e+002°)
1.69433780044686e+005	(-5.49993538067329e+001dB,1.66893139246184e+002°)
1.69824365246127e+005	(-5.50404691750619e+001dB,1.66863639034777e+002°)
1.70215850839448e+005	(-5.50815887679716e+001dB,1.66834078700411e+002°)
1.70608238900265e+005	(-5.51227126058484e+001dB,1.66804458148154e+002°)
1.71001531508981e+005	(-5.51638407091397e+001dB,1.66774777283141e+002°)
1.71395730750795e+005	(-5.52049730983541e+001dB,1.66745036010573e+002°)
1.71790838715711e+005	(-5.52461097940616e+001dB,1.66715234235715e+002°)
1.72186857498553e+005	(-5.52872508168937e+001dB,1.66685371863908e+002°)
1.72583789198972e+005	(-5.53283961875436e+001dB,1.66655448800558e+002°)
1.72981635921462e+005	(-5.53695459267666e+001dB,1.66625464951149e+002°)
1.73380399775365e+005	(-5.54107000553801e+001dB,1.66595420221236e+002°)
1.73780082874889e+005	(-5.54518585942638e+001dB,1.66565314516453e+002°)
1.74180687339113e+005	(-5.54930215643598e+001dB,1.66535147742511e+002°)
1.74582215292002e+005	(-5.55341889866732e+001dB,1.66504919805201e+002°)
1.74984668862417e+005	(-5.55753608822717e+001dB,1.66474630610396e+002°)
1.75388050184127e+005	(-5.56165372722864e+001dB,1.66444280064054e+002°)
1.75792361395820e+005	(-5.56577181779113e+001dB,1.66413868072214e+002°)
1.76197604641114e+005	(-5.56989036204043e+001dB,1.66383394541008e+002°)
1.76603782068567e+005	(-5.57400936210867e+001dB,1.66352859376652e+002°)
1.77010895831693e+005	(-5.57812882013435e+001dB,1.66322262485455e+002°)
1.77418948088967e+005	(-5.58224873826240e+001dB,1.66291603773819e+002°)
1.77827941003843e+005	(-5.58636911864417e+001dB,1.66260883148239e+002°)
1.78237876744759e+005	(-5.59048996343743e+001dB,1.66230100515308e+002°)
1.78648757485155e+005	(-5.59461127480641e+001dB,1.66199255781715e+002°)
1.79060585403479e+005	(-5.59873305492184e+001dB,1.66168348854252e+002°)
1.79473362683202e+005	(-5.60285530596092e+001dB,1.66137379639810e+002°)
1.79887091512828e+005	(-5.60697803010736e+001dB,1.66106348045386e+002°)
1.80301774085906e+005	(-5.61110122955142e+001dB,1.66075253978082e+002°)
1.80717412601042e+005	(-5.61522490648989e+001dB,1.66044097345108e+002°)
1.81134009261910e+005	(-5.61934906312614e+001dB,1.66012878053782e+002°)
1.81551566277263e+005	(-5.62347370167010e+001dB,1.65981596011536e+002°)
1.81970085860947e+005	(-5.62759882433834e+001dB,1.65950251125915e+002°)
1.82389570231913e+005	(-5.63172443335401e+001dB,1.65918843304578e+002°)
1.82810021614223e+005	(-5.63585053094692e+001dB,1.65887372455303e+002°)
1.83231442237070e+005	(-5.63997711935351e+001dB,1.65855838485988e+002°)
1.83653834334783e+005	(-5.64410420081693e+001dB,1.65824241304650e+002°)
1.84077200146844e+005	(-5.64823177758699e+001dB,1.65792580819432e+002°)
1.84501541917896e+005	(-5.65235985192020e+001dB,1.65760856938603e+002°)
1.84926861897756e+005	(-5.65648842607982e+001dB,1.65729069570556e+002°)
1.85353162341429e+005	(-5.66061750233581e+001dB,1.65697218623817e+002°)
1.85780445509118e+005	(-5.66474708296493e+001dB,1.65665304007044e+002°)
1.86208713666235e+005	(-5.66887717025069e+001dB,1.65633325629025e+002°)
1.86637969083415e+005	(-5.67300776648339e+001dB,1.65601283398689e+002°)
1.87068214036528e+005	(-5.67713887396014e+001dB,1.65569177225099e+002°)
1.87499450806689e+005	(-5.68127049498487e+001dB,1.65537007017460e+002°)
1.87931681680274e+005	(-5.68540263186836e+001dB,1.65504772685119e+002°)
1.88364908948927e+005	(-5.68953528692824e+001dB,1.65472474137567e+002°)
1.88799134909576e+005	(-5.69366846248900e+001dB,1.65440111284441e+002°)
1.89234361864444e+005	(-5.69780216088204e+001dB,1.65407684035528e+002°)
1.89670592121061e+005	(-5.70193638444565e+001dB,1.65375192300765e+002°)
1.90107827992277e+005	(-5.70607113552505e+001dB,1.65342635990242e+002°)
1.90546071796271e+005	(-5.71020641647239e+001dB,1.65310015014204e+002°)
1.90985325856570e+005	(-5.71434222964676e+001dB,1.65277329283055e+002°)
1.91425592502055e+005	(-5.71847857741424e+001dB,1.65244578707357e+002°)
1.91866874066975e+005	(-5.72261546214789e+001dB,1.65211763197834e+002°)
1.92309172890962e+005	(-5.72675288622775e+001dB,1.65178882665374e+002°)
1.92752491319039e+005	(-5.73089085204089e+001dB,1.65145937021032e+002°)
1.93196831701638e+005	(-5.73502936198140e+001dB,1.65112926176032e+002°)
1.93642196394606e+005	(-5.73916841845043e+001dB,1.65079850041767e+002°)
1.94088587759223e+005	(-5.74330802385617e+001dB,1.65046708529806e+002°)
1.94536008162211e+005	(-5.74744818061388e+001dB,1.65013501551892e+002°)
1.94984459975750e+005	(-5.75158889114594e+001dB,1.64980229019944e+002°)
1.95433945577484e+005	(-5.75573015788180e+001dB,1.64946890846064e+002°)
1.95884467350544e+005	(-5.75987198325805e+001dB,1.64913486942536e+002°)
1.96336027683549e+005	(-5.76401436971839e+001dB,1.64880017221827e+002°)
1.96788628970629e+005	(-5.76815731971369e+001dB,1.64846481596593e+002°)
1.97242273611430e+005	(-5.77230083570196e+001dB,1.64812879979679e+002°)
1.97696964011130e+005	(-5.77644492014840e+001dB,1.64779212284121e+002°)
1.98152702580454e+005	(-5.78058957552539e+001dB,1.64745478423151e+002°)
1.98609491735681e+005	(-5.78473480431251e+001dB,1.64711678310197e+002°)
1.99067333898663e+005	(-5.78888060899656e+001dB,1.64677811858885e+002°)
1.99526231496832e+005	(-5.79302699207157e+001dB,1.64643878983045e+002°)
1.99986186963218e+005	(-5.79717395603881e+001dB,1.64609879596710e+002°)
2.00447202736460e+005	(-5.80132150340681e+001dB,1.64575813614118e+002°)
2.00909281260816e+005	(-5.80546963669136e+001dB,1.64541680949717e+002°)
2.01372424986182e+005	(-5.80961835841554e+001dB,1.64507481518168e+002°)
2.01836636368099e+005	(-5.81376767110971e+001dB,1.64473215234344e+002°)
2.02301917867770e+005	(-5.81791757731156e+001dB,1.64438882013335e+002°)
2.02768271952071e+005	(-5.82206807956609e+001dB,1.64404481770450e+002°)
2.03235701093565e+005	(-5.82621918042561e+001dB,1.64370014421220e+002°)
2.03704207770514e+005	(-5.83037088244982e+001dB,1.64335479881399e+002°)
2.04173794466895e+005	(-5.83452318820573e+001dB,1.64300878066969e+002°)
2.04644463672410e+005	(-5.83867610026775e+001dB,1.64266208894141e+002°)
2.05116217882499e+005	(-5.84282962121765e+001dB,1.64231472279355e+002°)
2.05589059598356e+005	(-5.84698375364460e+001dB,1.64196668139290e+002°)
2.06062991326942e+005	(-5.85113850014519e+001dB,1.64161796390858e+002°)
2.06538015580994e+005	(-5.85529386332339e+001dB,1.64126856951213e+002°)
2.07014134879046e+005	(-5.85944984579062e+001dB,1.64091849737750e+002°)
2.07491351745432e+005	(-5.86360645016574e+001dB,1.64056774668108e+002°)
2.07969668710311e+005	(-5.86776367907503e+001dB,1.64021631660177e+002°)
2.08449088309670e+005	(-5.87192153515226e+001dB,1.63986420632093e+002°)
2.08929613085345e+005	(-5.87608002103866e+001dB,1.63951141502248e+002°)
2.09411245585030e+005	(-5.88023913938293e+001dB,1.63915794189288e+002°)
2.09893988362293e+005	(-5.88439889284126e+001dB,1.63880378612117e+002°)
2.10377843976588e+005	(-5.88855928407735e+001dB,1.63844894689900e+002°)
2.10862814993269e+005	(-5.89272031576241e+001dB,1.63809342342067e+002°)
2.11348903983605e+005	(-5.89688199057515e+001dB,1.63773721488314e+002°)
2.11836113524790e+005	(-5.90104431120184e+001dB,1.63738032048605e+002°)
2.12324446199962e+005	(-5.90520728033626e+001dB,1.63702273943177e+002°)
2.12813904598211e+005	(-5.90937090067975e+001dB,1.63666447092542e+002°)
2.13304491314597e+005	(-5.91353517494121e+001dB,1.63630551417488e+002°)
2.13796208950162e+005	(-5.91770010583710e+001dB,1.63594586839085e+002°)
2.14289060111945e+005	(-5.92186569609146e+001dB,1.63558553278685e+002°)
2.14783047412992e+005	(-5.92603194843589e+001dB,1.63522450657927e+002°)
2.15278173472376e+005	(-5.93019886560962e+001dB,1.63486278898737e+002°)
2.15774440915205e+005	(-5.93436645035945e+001dB,1.63450037923336e+002°)
2.16271852372641e+005	(-5.93853470543979e+001dB,1.63413727654235e+002°)
2.16770410481908e+005	(-5.94270363361268e+001dB,1.63377348014246e+002°)
2.17270117886313e+005	(-5.94687323764777e+001dB,1.63340898926480e+002°)
2.17770977235254e+005	(-5.95104352032233e+001dB,1.63304380314352e+002°)
2.18272991184238e+005	(-5.95521448442130e+001dB,1.63267792101580e+002°)
2.18776162394893e+005	(-5.95938613273724e+001dB,1.63231134212195e+002°)
2.19280493534982e+005	(-5.96355846807035e+001dB,1.63194406570538e+002°)
2.19785987278420e+005	(-5.96773149322852e+001dB,1.63157609101264e+002°)
