Freq.	V(vout)
2.87739841473543e+007	(-1.45927956217431e-003dB,2.13825796605277e-001°)
2.88403150312637e+007	(-5.68635234818047e-003dB,-8.47559541240678e-001°)
2.89067988236524e+007	(-9.90496280604377e-003dB,-1.91510488886777e+000°)
2.89734358770109e+007	(-1.41253570346473e-002dB,-2.98884469483792e+000°)
2.90402265446421e+007	(-1.83576008897267e-002dB,-4.06880871125656e+000°)
2.91071711806637e+007	(-2.26115164428341e-002dB,-5.15502191542589e+000°)
2.91742701400093e+007	(-2.68966149498726e-002dB,-6.24750445247181e+000°)
2.92415237784310e+007	(-3.12220263556572e-002dB,-7.34627160114584e+000°)
2.93089324525008e+007	(-3.55964253816888e-002dB,-8.45133376507395e+000°)
2.93764965196129e+007	(-4.00279542665130e-002dB,-9.56269649178176e+000°)
2.94442163379852e+007	(-4.45241422513197e-002dB,-1.06803605218838e+001°)
2.95120922666614e+007	(-4.90918219275043e-002dB,-1.18043218708620e+001°)
2.95801246655130e+007	(-5.37370425875788e-002dB,-1.29345719458936e+001°)
2.96483138952410e+007	(-5.84649807460674e-002dB,-1.40710977002037e+001°)
2.97166603173778e+007	(-6.32798480225225e-002dB,-1.52138818274339e+001°)
2.97851642942894e+007	(-6.81847966039877e-002dB,-1.63629029985080e+001°)
2.98538261891771e+007	(-7.31818225295390e-002dB,-1.75181361434662e+001°)
2.99226463660794e+007	(-7.82716670636502e-002dB,-1.86795527807138e+001°)
2.99916251898740e+007	(-8.34537164490787e-002dB,-1.98471213960962e+001°)
3.00607630262798e+007	(-8.87259003519185e-002dB,-2.10208078741699e+001°)
3.01300602418587e+007	(-9.40845893326921e-002dB,-2.22005759839917e+001°)
3.01995172040177e+007	(-9.95244916962715e-002dB,-2.33863879216949e+001°)
3.02691342810106e+007	(-1.05038550090888e-001dB,-2.45782049120708e+001°)
3.03389118419402e+007	(-1.10617838241382e-001dB,-2.57759878713180e+001°)
3.04088502567603e+007	(-1.16251458214767e-001dB,-2.69796981330815e+001°)
3.04789498962773e+007	(-1.21926438626740e-001dB,-2.81892982398665e+001°)
3.05492111321526e+007	(-1.27627634205754e-001dB,-2.94047528018872e+001°)
3.06196343369042e+007	(-1.33337627137422e-001dB,-3.06260294254191e+001°)
3.06902198839090e+007	(-1.39036630615756e-001dB,-3.18530997127386e+001°)
3.07609681474045e+007	(-1.44702395030066e-001dB,-3.30859403357968e+001°)
3.08318795024910e+007	(-1.50310117217238e-001dB,-3.43245341858650e+001°)
3.09029543251333e+007	(-1.55832353209469e-001dB,-3.55688716015324e+001°)
3.09741929921632e+007	(-1.61238934907912e-001dB,-3.68189516776218e+001°)
3.10455958812810e+007	(-1.66496891114321e-001dB,-3.80747836578497e+001°)
3.11171633710576e+007	(-1.71570373356390e-001dB,-3.93363884143633e+001°)
3.11888958409368e+007	(-1.76420586950019e-001dB,-4.06038000176903e+001°)
3.12607936712369e+007	(-1.81005727754267e-001dB,-4.18770674011079e+001°)
3.13328572431532e+007	(-1.85280925094550e-001dB,-4.31562561240056e+001°)
3.14050869387595e+007	(-1.89198191358869e-001dB,-4.44414502394863e+001°)
3.14774831410105e+007	(-1.92706378812988e-001dB,-4.57327542722230e+001°)
3.15500462337436e+007	(-1.95751144236357e-001dB,-4.70302953134821e+001°)
3.16227766016811e+007	(-1.98274922055473e-001dB,-4.83342252412400e+001°)
3.16956746304323e+007	(-2.00216906747579e-001dB,-4.96447230744687e+001°)
3.17687407064950e+007	(-2.01513045412039e-001dB,-5.09619974719608e+001°)
3.18419752172586e+007	(-2.02096041562328e-001dB,-5.22862893874947e+001°)
3.19153785510049e+007	(-2.01895371386616e-001dB,-5.36178748947438e+001°)
3.19889510969113e+007	(-2.00837313965216e-001dB,-5.49570681970759e+001°)
3.20626932450520e+007	(-1.98844997227971e-001dB,-5.63042248393138e+001°)
3.21366053864005e+007	(-1.95838461793579e-001dB,-5.76597451406002e+001°)
3.22106879128316e+007	(-1.91734745267731e-001dB,-5.90240778697579e+001°)
3.22849412171236e+007	(-1.86447990101166e-001dB,-6.03977241869235e+001°)
3.23593656929601e+007	(-1.79889578738873e-001dB,-6.17812418777699e+001°)
3.24339617349322e+007	(-1.71968300546540e-001dB,-6.31752499092717e+001°)
3.25087297385407e+007	(-1.62590555901767e-001dB,-6.45804333386872e+001°)
3.25836701001981e+007	(-1.51660603913614e-001dB,-6.59975486101563e+001°)
3.26587832172308e+007	(-1.39080861512874e-001dB,-6.74274292759832e+001°)
3.27340694878811e+007	(-1.24752263176540e-001dB,-6.88709921821376e+001°)
3.28095293113091e+007	(-1.08574692353038e-001dB,-7.03292441596486e+001°)
3.28851630875955e+007	(-9.04474977902949e-002dB,-7.18032892651083e+001°)
3.29609712177430e+007	(-7.02701104927099e-002dB,-7.32943366142019e+001°)
3.30369541036787e+007	(-4.79427800108295e-002dB,-7.48037088515759e+001°)
3.31131121482563e+007	(-2.33674522699317e-002dB,-7.63328512979596e+001°)
3.31894457552582e+007	(3.55118474679498e-003dB,-7.78833418104998e+001°)
3.32659553293976e+007	(3.29044563440121e-002dB,-7.94569013838531e+001°)
3.33426412763207e+007	(6.47782207892481e-002dB,-8.10554055064298e+001°)
3.34195040026086e+007	(9.92511101660130e-002dB,-8.26808962667106e+001°)
3.34965439157799e+007	(1.36392441857278e-001dB,-8.43355951766599e+001°)
3.35737614242926e+007	(1.76259741720158e-001dB,-8.60219166402614e+001°)
3.36511569375462e+007	(2.18895810623506e-001dB,-8.77424819417080e+001°)
3.37287308658840e+007	(2.64325255709890e-001dB,-8.95001335554736e+001°)
3.38064836205953e+007	(3.12550396715918e-001dB,-9.12979494840673e+001°)
3.38844156139174e+007	(3.63546446339290e-001dB,-9.31392572021742e+001°)
3.39625272590379e+007	(4.17255852663776e-001dB,-9.50276466203336e+001°)
3.40408189700972e+007	(4.73581682150288e-001dB,-9.69669812681911e+001°)
3.41192911621899e+007	(5.32379915365737e-001dB,-9.89614066265819e+001°)
3.41979442513680e+007	(5.93450526953997e-001dB,-1.01015354198693e+002°)
3.42767786546421e+007	(6.56527229935283e-001dB,-1.03133539493533e+002°)
3.43557947899845e+007	(7.21265787218649e-001dB,-1.05320951592988e+002°)
3.44349930763309e+007	(7.87230836904166e-001dB,-1.07582831386416e+002°)
3.45143739335827e+007	(8.53881251170876e-001dB,-1.09924634895367e+002°)
3.45939377826092e+007	(9.20554161956128e-001dB,-1.12351977406625e+002°)
3.46736850452502e+007	(9.86447952555973e-001dB,-1.14870553446039e+002°)
3.47536161443176e+007	(1.05060474559162e+000dB,-1.17486027064215e+002°)
3.48337315035982e+007	(1.11189322556917e+000dB,-1.20203886633342e+002°)
3.49140315478556e+007	(1.16899302361738e+000dB,-1.23029258610696e+002°)
3.49945167028327e+007	(1.22038235556979e+000dB,-1.25966675825985e+002°)
3.50751873952538e+007	(1.26433111353427e+000dB,-1.29019798179492e+002°)
3.51560440528268e+007	(1.29890210440894e+000dB,-1.32191087596202e+002°)
3.52370871042457e+007	(1.32196350318510e+000dB,-1.35481444984992e+002°)
3.53183169791927e+007	(1.33121569470013e+000dB,-1.38889824870841e+002°)
3.53997341083404e+007	(1.32423532841519e+000dB,-1.42412852899584e+002°)
3.54813389233545e+007	(1.29853841631727e+000dB,-1.46044481450837e+002°)
3.55631318568955e+007	(1.25166253134978e+000dB,-1.49775727176314e+002°)
3.56451133426213e+007	(1.18126562409332e+000dB,-1.53594538697369e+002°)
3.57272838151898e+007	(1.08523591172910e+000dB,-1.57485839980532e+002°)
3.58096437102605e+007	(9.61804224757176e-001dB,-1.61431782779792e+002°)
3.58921934644974e+007	(8.09647866814369e-001dB,-1.65412219582418e+002°)
3.59749335155711e+007	(6.27974239623176e-001dB,-1.69405379163553e+002°)
3.60578643021611e+007	(4.16573764836869e-001dB,-1.73388695556995e+002°)
3.61409862639582e+007	(1.75835049558868e-001dB,-1.77339715219888e+002°)
3.62242998416667e+007	(-9.32797835802016e-002dB,1.78763006791885e+002°)
3.63078054770070e+007	(-3.89296230724836e-001dB,1.74939108830366e+002°)
3.63915036127176e+007	(-7.10316952513532e-001dB,1.71205792657842e+002°)
3.64753946925576e+007	(-1.05412875006983e+000dB,1.67577403272972e+002°)
3.65594791613093e+007	(-1.41831524113922e+000dB,1.64065228941120e+002°)
3.66437574647801e+007	(-1.80036474319689e+000dB,1.60677503868151e+002°)
3.67282300498053e+007	(-2.19776545350523e+000dB,1.57419576272582e+002°)
3.68128973642499e+007	(-2.60808314508975e+000dB,1.54294194883767e+002°)
3.68977598570118e+007	(-3.02901957176691e+000dB,1.51301866155890e+002°)
3.69828179780234e+007	(-3.45845214197822e+000dB,1.48441240184958e+002°)
3.70680721782544e+007	(-3.89445699987475e+000dB,1.45709492473693e+002°)
3.71535229097140e+007	(-4.33531847500543e+000dB,1.43102678749934e+002°)
3.72391706254536e+007	(-4.77952808305720e+000dB,1.40616049257496e+002°)
3.73250157795688e+007	(-5.22577607337100e+000dB,1.38244316385440e+002°)
3.74110588272021e+007	(-5.67293810386472e+000dB,1.35981874916608e+002°)
3.74973002245451e+007	(-6.12005911916306e+000dB,1.33822977706723e+002°)
3.75837404288411e+007	(-6.56633600552992e+000dB,1.31761871601284e+002°)
3.76703798983876e+007	(-7.01110014888429e+000dB,1.29792899261946e+002°)
3.77572190925383e+007	(-7.45380065244867e+000dB,1.27910572676726e+002°)
3.78442584717060e+007	(-7.89398868204422e+000dB,1.26109623767801e+002°)
3.79314984973649e+007	(-8.33130319264965e+000dB,1.24385036906721e+002°)
3.80189396320528e+007	(-8.76545813777781e+000dB,1.22732067448886e+002°)
3.81065823393740e+007	(-9.19623116058476e+000dB,1.21146249700964e+002°)
3.81944270840013e+007	(-9.62345370042409e+000dB,1.19623397089557e+002°)
3.82824743316789e+007	(-1.00470024106128e+001dB,1.18159596732299e+002°)
3.83707245492245e+007	(-1.04667917643303e+001dB,1.16751200131548e+002°)
3.84591782045320e+007	(-1.08827677196033e+001dB,1.15394811313491e+002°)
3.85478357665738e+007	(-1.12949023166260e+001dB,1.14087273413930e+002°)
3.86366977054035e+007	(-1.17031890879374e+001dB,1.12825654456167e+002°)
3.87257644921583e+007	(-1.21076391719415e+001dB,1.11607232865674e+002°)
3.88150365990614e+007	(-1.25082780313833e+001dB,1.10429483110735e+002°)
3.89045144994246e+007	(-1.29051426896824e+001dB,1.09290061739245e+002°)
3.89941986676509e+007	(-1.32982794088858e+001dB,1.08186793991707e+002°)
3.90840895792367e+007	(-1.36877417430732e+001dB,1.07117661103156e+002°)
3.91741877107748e+007	(-1.40735889101751e+001dB,1.06080788356985e+002°)
3.92644935399565e+007	(-1.44558844332853e+001dB,1.05074433917556e+002°)
3.93550075455743e+007	(-1.48346950096865e+001dB,1.04096978442694e+002°)
3.94457302075243e+007	(-1.52100895720186e+001dB,1.03146915459301e+002°)
3.95366620068093e+007	(-1.55821385113807e+001dB,1.02222842473263e+002°)
3.96278034255404e+007	(-1.59509130367633e+001dB,1.01323452777196e+002°)
3.97191549469405e+007	(-1.63164846491428e+001dB,1.00447527915137e+002°)
3.98107170553462e+007	(-1.66789247119202e+001dB,9.95939307611730e+001°)
3.99024902362107e+007	(-1.70383041022371e+001dB,9.87615991685336e+001°)
3.99944749761062e+007	(-1.73946929301116e+001dB,9.79495401463848e+001°)
4.00866717627267e+007	(-1.77481603143825e+001dB,9.71568245230349e+001°)
4.01790810848904e+007	(-1.80987742061745e+001dB,9.63825820562383e+001°)
4.02717034325423e+007	(-1.84466012520572e+001dB,9.56259969535632e+001°)
4.03645392967569e+007	(-1.87917066903014e+001dB,9.48863037682155e+001°)
4.04575891697406e+007	(-1.91341542746742e+001dB,9.41627836381808e+001°)
4.05508535448348e+007	(-1.94740062210913e+001dB,9.34547608389940e+001°)
4.06443329165176e+007	(-1.98113231731855e+001dB,9.27615996228112e+001°)
4.07380277804076e+007	(-2.01461641834707e+001dB,9.20827013187133e+001°)
4.08319386332655e+007	(-2.04785867073108e+001dB,9.14175016713042e+001°)
4.09260659729974e+007	(-2.08086466073442e+001dB,9.07654683966482e+001°)
4.10204102986570e+007	(-2.11363981663896e+001dB,9.01260989364425e+001°)
4.11149721104485e+007	(-2.14618941071762e+001dB,8.94989183930210e+001°)
4.12097519097293e+007	(-2.17851856175071e+001dB,8.88834776293515e+001°)
4.13047501990124e+007	(-2.21063223796912e+001dB,8.82793515196266e+001°)
4.13999674819693e+007	(-2.24253526032681e+001dB,8.76861373373518e+001°)
4.14954042634326e+007	(-2.27423230602120e+001dB,8.71034532690369e+001°)
4.15910610493985e+007	(-2.30572791219365e+001dB,8.65309370426751e+001°)
4.16869383470298e+007	(-2.33702647975371e+001dB,8.59682446611890e+001°)
4.17830366646584e+007	(-2.36813227728023e+001dB,8.54150492319134e+001°)
4.18793565117881e+007	(-2.39904944496113e+001dB,8.48710398839997e+001°)
4.19758983990970e+007	(-2.42978199853994e+001dB,8.43359207663642e+001°)
4.20726628384406e+007	(-2.46033383324336e+001dB,8.38094101194696e+001°)
4.21696503428544e+007	(-2.49070872766907e+001dB,8.32912394148315e+001°)
4.22668614265565e+007	(-2.52091034761673e+001dB,8.27811525566933e+001°)
4.23642966049503e+007	(-2.55094224984912e+001dB,8.22789051408065e+001°)
4.24619563946275e+007	(-2.58080788577275e+001dB,8.17842637657022e+001°)
4.25598413133705e+007	(-2.61051060503018e+001dB,8.12970053922490e+001°)
4.26579518801554e+007	(-2.64005365899800e+001dB,8.08169167476605e+001°)
4.27562886151548e+007	(-2.66944020418620e+001dB,8.03437937704474e+001°)
4.28548520397401e+007	(-2.69867330553629e+001dB,7.98774410931187e+001°)
4.29536426764848e+007	(-2.72775593961628e+001dB,7.94176715597044e+001°)
4.30526610491672e+007	(-2.75669099771211e+001dB,7.89643057754279e+001°)
4.31519076827726e+007	(-2.78548128881542e+001dB,7.85171716860789e+001°)
4.32513831034969e+007	(-2.81412954250860e+001dB,7.80761041848472e+001°)
4.33510878387489e+007	(-2.84263841174833e+001dB,7.76409447445617e+001°)
4.34510224171532e+007	(-2.87101047554928e+001dB,7.72115410734520e+001°)
4.35511873685529e+007	(-2.89924824157021e+001dB,7.67877467927039e+001°)
4.36515832240126e+007	(-2.92735414860448e+001dB,7.63694211342216e+001°)
4.37522105158212e+007	(-2.95533056897772e+001dB,7.59564286571380e+001°)
4.38530697774946e+007	(-2.98317981085517e+001dB,7.55486389817318e+001°)
4.39541615437784e+007	(-3.01090412046139e+001dB,7.51459265395174e+001°)
4.40554863506513e+007	(-3.03850568421533e+001dB,7.47481703383715e+001°)
4.41570447353272e+007	(-3.06598663078331e+001dB,7.43552537416489e+001°)
4.42588372362586e+007	(-3.09334903305298e+001dB,7.39670642603221e+001°)
4.43608643931392e+007	(-3.12059491003102e+001dB,7.35834933572541e+001°)
4.44631267469068e+007	(-3.14772622866726e+001dB,7.32044362627821e+001°)
4.45656248397462e+007	(-3.17474490560818e+001dB,7.28297918008518e+001°)
4.46683592150922e+007	(-3.20165280888233e+001dB,7.24594622250002e+001°)
4.47713304176321e+007	(-3.22845175952033e+001dB,7.20933530635367e+001°)
4.48745389933091e+007	(-3.25514353311213e+001dB,7.17313729733213e+001°)
4.49779854893247e+007	(-3.28172986130388e+001dB,7.13734336015825e+001°)
4.50816704541419e+007	(-3.30821243323699e+001dB,7.10194494552580e+001°)
4.51855944374881e+007	(-3.33459289693150e+001dB,7.06693377773798e+001°)
4.52897579903579e+007	(-3.36087286061635e+001dB,7.03230184300585e+001°)
4.53941616650161e+007	(-3.38705389400841e+001dB,6.99804137836548e+001°)
4.54988060150007e+007	(-3.41313752954262e+001dB,6.96414486117527e+001°)
4.56036915951254e+007	(-3.43912526355506e+001dB,6.93060499915805e+001°)
4.57088189614833e+007	(-3.46501855742112e+001dB,6.89741472095452e+001°)
4.58141886714491e+007	(-3.49081883865052e+001dB,6.86456716715724e+001°)
4.59198012836826e+007	(-3.51652750194086e+001dB,6.83205568179645e+001°)
4.60256573581314e+007	(-3.54214591019170e+001dB,6.79987380425083e+001°)
4.61317574560337e+007	(-3.56767539548067e+001dB,6.76801526155812e+001°)
4.62381021399218e+007	(-3.59311726000303e+001dB,6.73647396110251e+001°)
4.63446919736245e+007	(-3.61847277697662e+001dB,6.70524398365673e+001°)
4.64515275222707e+007	(-3.64374319151317e+001dB,6.67431957675872e+001°)
4.65586093522916e+007	(-3.66892972145774e+001dB,6.64369514840368e+001°)
4.66659380314245e+007	(-3.69403355819739e+001dB,6.61336526103385e+001°)
4.67735141287155e+007	(-3.71905586744046e+001dB,6.58332462580934e+001°)
4.68813382145222e+007	(-3.74399778996768e+001dB,6.55356809714440e+001°)
4.69894108605172e+007	(-3.76886044235618e+001dB,6.52409066749453e+001°)
4.70977326396909e+007	(-3.79364491767758e+001dB,6.49488746238087e+001°)
4.72063041263547e+007	(-3.81835228617132e+001dB,6.46595373563891e+001°)
4.73151258961436e+007	(-3.84298359589400e+001dB,6.43728486487955e+001°)
4.74241985260201e+007	(-3.86753987334596e+001dB,6.40887634715122e+001°)
4.75335225942761e+007	(-3.89202212407587e+001dB,6.38072379479253e+001°)
4.76430986805371e+007	(-3.91643133326426e+001dB,6.35282293146533e+001°)
4.77529273657646e+007	(-3.94076846628689e+001dB,6.32516958835897e+001°)
4.78630092322594e+007	(-3.96503446925868e+001dB,6.29775970055689e+001°)
4.79733448636644e+007	(-3.98923026955906e+001dB,6.27058930355723e+001°)
4.80839348449684e+007	(-4.01335677633938e+001dB,6.24365452993976e+001°)
4.81947797625082e+007	(-4.03741488101328e+001dB,6.21695160617173e+001°)
4.83058802039727e+007	(-4.06140545773044e+001dB,6.19047684954561e+001°)
4.84172367584054e+007	(-4.08532936383455e+001dB,6.16422666524242e+001°)
4.85288500162076e+007	(-4.10918744030612e+001dB,6.13819754351439e+001°)
4.86407205691416e+007	(-4.13298051219052e+001dB,6.11238605698106e+001°)
4.87528490103341e+007	(-4.15670938901210e+001dB,6.08678885803346e+001°)
4.88652359342788e+007	(-4.18037486517476e+001dB,6.06140267634126e+001°)
4.89778819368400e+007	(-4.20397772034947e+001dB,6.03622431645775e+001°)
4.90907876152557e+007	(-4.22751871984935e+001dB,6.01125065551831e+001°)
4.92039535681405e+007	(-4.25099861499273e+001dB,5.98647864102787e+001°)
4.93173803954890e+007	(-4.27441814345459e+001dB,5.96190528873318e+001°)
4.94310686986789e+007	(-4.29777802960692e+001dB,5.93752768057617e+001°)
4.95450190804744e+007	(-4.32107898484836e+001dB,5.91334296272443e+001°)
4.96592321450289e+007	(-4.34432170792350e+001dB,5.88934834367557e+001°)
4.97737084978889e+007	(-4.36750688523229e+001dB,5.86554109243200e+001°)
4.98884487459965e+007	(-4.39063519112983e+001dB,5.84191853674298e+001°)
5.00034534976931e+007	(-4.41370728821701e+001dB,5.81847806141099e+001°)
5.01187233627225e+007	(-4.43672382762224e+001dB,5.79521710665961e+001°)
5.02342589522340e+007	(-4.45968544927460e+001dB,5.77213316656020e+001°)
5.03500608787857e+007	(-4.48259278216883e+001dB,5.74922378751476e+001°)
5.04661297563481e+007	(-4.50544644462230e+001dB,5.72648656679277e+001°)
5.05824662003066e+007	(-4.52824704452433e+001dB,5.70391915111935e+001°)
5.06990708274656e+007	(-4.55099517957812e+001dB,5.68151923531297e+001°)
5.08159442560513e+007	(-4.57369143753561e+001dB,5.65928456097031e+001°)
5.09330871057147e+007	(-4.59633639642538e+001dB,5.63721291519639e+001°)
5.10504999975358e+007	(-4.61893062477396e+001dB,5.61530212937822e+001°)
5.11681835540259e+007	(-4.64147468182073e+001dB,5.59355007799996e+001°)
5.12861383991316e+007	(-4.66396911772662e+001dB,5.57195467749809e+001°)
5.14043651582377e+007	(-4.68641447377688e+001dB,5.55051388515478e+001°)
5.15228644581708e+007	(-4.70881128257807e+001dB,5.52922569802811e+001°)
5.16416369272022e+007	(-4.73116006824944e+001dB,5.50808815191748e+001°)
5.17606831950518e+007	(-4.75346134660901e+001dB,5.48709932036298e+001°)
5.18800038928912e+007	(-4.77571562535435e+001dB,5.46625731367723e+001°)
5.19995996533467e+007	(-4.79792340423850e+001dB,5.44556027800850e+001°)
5.21194711105031e+007	(-4.82008517524083e+001dB,5.42500639443391e+001°)
5.22396188999070e+007	(-4.84220142273338e+001dB,5.40459387808144e+001°)
5.23600436585700e+007	(-4.86427262364259e+001dB,5.38432097727976e+001°)
5.24807460249723e+007	(-4.88629924760662e+001dB,5.36418597273476e+001°)
5.26017266390656e+007	(-4.90828175712847e+001dB,5.34418717673177e+001°)
5.27229861422772e+007	(-4.93022060772498e+001dB,5.32432293236249e+001°)
5.28445251775130e+007	(-4.95211624807184e+001dB,5.30459161277574e+001°)
5.29663443891607e+007	(-4.97396912014479e+001dB,5.28499162045114e+001°)
5.30884444230938e+007	(-4.99577965935705e+001dB,5.26552138649484e+001°)
5.32108259266743e+007	(-5.01754829469319e+001dB,5.24617936995650e+001°)
5.33334895487570e+007	(-5.03927544883947e+001dB,5.22696405716678e+001°)
5.34564359396921e+007	(-5.06096153831083e+001dB,5.20787396109454e+001°)
5.35796657513290e+007	(-5.08260697357462e+001dB,5.18890762072314e+001°)
5.37031796370201e+007	(-5.10421215917110e+001dB,5.17006360044501e+001°)
5.38269782516237e+007	(-5.12577749383092e+001dB,5.15134048947392e+001°)
5.39510622515076e+007	(-5.14730337058960e+001dB,5.13273690127443e+001°)
5.40754322945529e+007	(-5.16879017689915e+001dB,5.11425147300770e+001°)
5.42000890401572e+007	(-5.19023829473682e+001dB,5.09588286499323e+001°)
5.43250331492381e+007	(-5.21164810071124e+001dB,5.07762976018598e+001°)
5.44502652842369e+007	(-5.23301996616582e+001dB,5.05949086366829e+001°)
5.45757861091218e+007	(-5.25435425727971e+001dB,5.04146490215610e+001°)
5.47015962893919e+007	(-5.27565133516617e+001dB,5.02355062351902e+001°)
5.48276964920801e+007	(-5.29691155596863e+001dB,5.00574679631374e+001°)
5.49540873857572e+007	(-5.31813527095436e+001dB,4.98805220933037e+001°)
5.50807696405350e+007	(-5.33932282660592e+001dB,4.97046567115120e+001°)
5.52077439280704e+007	(-5.36047456471038e+001dB,4.95298600972161e+001°)
5.53350109215683e+007	(-5.38159082244643e+001dB,4.93561207193260e+001°)
5.54625712957857e+007	(-5.40267193246937e+001dB,4.91834272321458e+001°)
5.55904257270350e+007	(-5.42371822299422e+001dB,4.90117684714208e+001°)
5.57185748931876e+007	(-5.44473001787669e+001dB,4.88411334504910e+001°)
5.58470194736777e+007	(-5.46570763669243e+001dB,4.86715113565455e+001°)
5.59757601495056e+007	(-5.48665139481431e+001dB,4.85028915469767e+001°)
5.61047976032416e+007	(-5.50756160348797e+001dB,4.83352635458301e+001°)
5.62341325190295e+007	(-5.52843856990564e+001dB,4.81686170403466e+001°)
5.63637655825900e+007	(-5.54928259727822e+001dB,4.80029418775949e+001°)
5.64936974812248e+007	(-5.57009398490575e+001dB,4.78382280611903e+001°)
5.66239289038198e+007	(-5.59087302824628e+001dB,4.76744657480989e+001°)
5.67544605408492e+007	(-5.61162001898318e+001dB,4.75116452455221e+001°)
5.68852930843786e+007	(-5.63233524509093e+001dB,4.73497570078612e+001°)
5.70164272280692e+007	(-5.65301899089946e+001dB,4.71887916337582e+001°)
5.71478636671811e+007	(-5.67367153715703e+001dB,4.70287398632117e+001°)
5.72796030985773e+007	(-5.69429316109175e+001dB,4.68695925747637e+001°)
5.74116462207272e+007	(-5.71488413647173e+001dB,4.67113407827576e+001°)
5.75439937337101e+007	(-5.73544473366390e+001dB,4.65539756346632e+001°)
5.76766463392194e+007	(-5.75597521969159e+001dB,4.63974884084681e+001°)
5.78096047405662e+007	(-5.77647585829080e+001dB,4.62418705101322e+001°)
5.79428696426824e+007	(-5.79694690996529e+001dB,4.60871134711055e+001°)
5.80764417521255e+007	(-5.81738863204053e+001dB,4.59332089459043e+001°)
5.82103217770814e+007	(-5.83780127871637e+001dB,4.57801487097477e+001°)
5.83445104273688e+007	(-5.85818510111877e+001dB,4.56279246562489e+001°)
5.84790084144423e+007	(-5.87854034735022e+001dB,4.54765287951634e+001°)
5.86138164513971e+007	(-5.89886726253931e+001dB,4.53259532501895e+001°)
5.87489352529719e+007	(-5.91916608888911e+001dB,4.51761902568207e+001°)
5.88843655355531e+007	(-5.93943706572459e+001dB,4.50272321602498e+001°)
5.90201080171786e+007	(-5.95968042953909e+001dB,4.48790714133202e+001°)
5.91561634175416e+007	(-5.97989641403976e+001dB,4.47317005745270e+001°)
5.92925324579941e+007	(-6.00008525019211e+001dB,4.45851123060623e+001°)
5.94292158615514e+007	(-6.02024716626365e+001dB,4.44392993719070e+001°)
5.95662143528952e+007	(-6.04038238786660e+001dB,4.42942546359663e+001°)
5.97035286583778e+007	(-6.06049113799978e+001dB,4.41499710602465e+001°)
5.98411595060261e+007	(-6.08057363708963e+001dB,4.40064417030750e+001°)
5.99791076255450e+007	(-6.10063010303040e+001dB,4.38636597173593e+001°)
6.01173737483219e+007	(-6.12066075122353e+001dB,4.37216183488855e+001°)
6.02559586074298e+007	(-6.14066579461630e+001dB,4.35803109346553e+001°)
6.03948629376320e+007	(-6.16064544373961e+001dB,4.34397309012595e+001°)
6.05340874753854e+007	(-6.18059990674512e+001dB,4.32998717632880e+001°)
6.06736329588446e+007	(-6.20052938944161e+001dB,4.31607271217749e+001°)
6.08135001278658e+007	(-6.22043409533058e+001dB,4.30222906626776e+001°)
6.09536897240109e+007	(-6.24031422564128e+001dB,4.28845561553892e+001°)
6.10942024905512e+007	(-6.26016997936493e+001dB,4.27475174512837e+001°)
6.12350391724713e+007	(-6.28000155328835e+001dB,4.26111684822924e+001°)
6.13762005164733e+007	(-6.29980914202693e+001dB,4.24755032595110e+001°)
6.15176872709807e+007	(-6.31959293805700e+001dB,4.23405158718369e+001°)
6.16595001861421e+007	(-6.33935313174748e+001dB,4.22062004846354e+001°)
6.18016400138355e+007	(-6.35908991139103e+001dB,4.20725513384349e+001°)
6.19441075076720e+007	(-6.37880346323462e+001dB,4.19395627476488e+001°)
6.20869034230002e+007	(-6.39849397150940e+001dB,4.18072290993254e+001°)
6.22300285169098e+007	(-6.41816161846017e+001dB,4.16755448519236e+001°)
6.23734835482357e+007	(-6.43780658437417e+001dB,4.15445045341140e+001°)
6.25172692775624e+007	(-6.45742904760939e+001dB,4.14141027436057e+001°)
6.26613864672273e+007	(-6.47702918462240e+001dB,4.12843341459967e+001°)
6.28058358813255e+007	(-6.49660716999557e+001dB,4.11551934736489e+001°)
6.29506182857135e+007	(-6.51616317646384e+001dB,4.10266755245852e+001°)
6.30957344480130e+007	(-6.53569737494103e+001dB,4.08987751614103e+001°)
6.32411851376156e+007	(-6.55520993454562e+001dB,4.07714873102529e+001°)
6.33869711256863e+007	(-6.57470102262610e+001dB,4.06448069597293e+001°)
6.35330931851680e+007	(-6.59417080478582e+001dB,4.05187291599287e+001°)
6.36795520907852e+007	(-6.61361944490743e+001dB,4.03932490214179e+001°)
6.38263486190485e+007	(-6.63304710517687e+001dB,4.02683617142670e+001°)
6.39734835482584e+007	(-6.65245394610696e+001dB,4.01440624670942e+001°)
6.41209576585097e+007	(-6.67184012656048e+001dB,4.00203465661292e+001°)
6.42687717316955e+007	(-6.69120580377296e+001dB,3.98972093542956e+001°)
6.44169265515113e+007	(-6.71055113337499e+001dB,3.97746462303121e+001°)
6.45654229034591e+007	(-6.72987626941418e+001dB,3.96526526478094e+001°)
6.47142615748518e+007	(-6.74918136437668e+001dB,3.95312241144669e+001°)
6.48634433548173e+007	(-6.76846656920839e+001dB,3.94103561911644e+001°)
6.50129690343025e+007	(-6.78773203333577e+001dB,3.92900444911508e+001°)
6.51628394060777e+007	(-6.80697790468630e+001dB,3.91702846792294e+001°)
6.53130552647406e+007	(-6.82620432970856e+001dB,3.90510724709584e+001°)
